,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
887,93667,36.95578,-119.32515,Tollhouse,CA,California,2415,9,Fresno,982559,6924,81.0,17.0,0.0,325919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,93668,36.64862,-120.28501999999999,Tranquillity,CA,California,1173,13,Fresno,982559,6924,81.0,8.0,0.0,199920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,93669,37.282759999999996,-119.54215,Wishon,CA,California,164,17,Madera,154435,857,8.0,1.0,0.0,277718.0,0,0,0,13,0,1,0,0,0,0,0,0,0,0
890,93673,36.45263,-119.48227,Traver,CA,California,740,331,Tulare,456992,5298,148.0,9.0,0.0,164172.0,0,0,0,1,0,1,4,4,4,0,0,0,0,0
891,93675,36.72286,-119.19346999999999,Squaw Valley,CA,California,3759,19,Fresno,982559,6924,81.0,26.0,0.0,258207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,93701,36.74968,-119.78766999999999,Fresno,CA,California,10274,3193,Fresno,982559,6924,81.0,72.0,1.0,162358.0,24,1,17,21,16,18,111,97,165,11,13,83,5,7
893,93702,36.73921,-119.75392,Fresno,CA,California,44139,3563,Fresno,982559,6924,81.0,311.0,4.0,163785.0,12,2,18,5,1,2,42,41,126,5,5,10,2,7
894,93703,36.7689,-119.76245,Fresno,CA,California,33000,2603,Fresno,982559,6924,81.0,233.0,3.0,197550.0,6,0,5,4,1,3,68,33,79,2,10,34,6,9
895,93704,36.79909,-119.8016,Fresno,CA,California,29294,1913,Fresno,982559,6924,81.0,206.0,2.0,266280.0,13,1,6,15,3,19,63,65,123,2,13,34,4,6
896,93705,36.78671,-119.82833000000001,Fresno,CA,California,37707,2916,Fresno,982559,6924,81.0,266.0,3.0,215540.0,6,1,8,2,5,4,33,26,90,1,10,6,1,4
897,93706,36.65208,-119.90659,Fresno,CA,California,40936,98,Fresno,982559,6924,81.0,288.0,3.0,165645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,93710,36.822340000000004,-119.76021999999999,Fresno,CA,California,32625,1669,Fresno,982559,6924,81.0,230.0,3.0,283122.0,3,0,4,14,76,4,87,85,102,10,8,93,23,10
899,93711,36.834590000000006,-119.83116000000001,Fresno,CA,California,38349,1258,Fresno,982559,6924,81.0,270.0,3.0,368540.0,4,0,6,8,2,3,49,42,99,10,9,20,2,1
900,93720,36.86031,-119.76156999999999,Fresno,CA,California,47270,1760,Fresno,982559,6924,81.0,333.0,4.0,356219.0,7,0,7,27,3,5,72,65,99,9,17,51,4,10
901,93721,36.73291,-119.78375,Fresno,CA,California,7611,1311,Fresno,982559,6924,81.0,54.0,1.0,117296.0,17,1,8,20,12,18,110,73,184,9,10,78,6,12
902,93722,36.800979999999996,-119.87727,Fresno,CA,California,83179,1535,Fresno,982559,6924,81.0,586.0,7.0,269199.0,3,0,7,11,2,16,56,36,131,8,7,11,3,7
