,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
1658,14708,42.01639,-78.06416999999999,Alma,NY,New York,223,7,Allegany,46107,64,2.0,0.0,0.0,51950.0,3,0,0,4,1,2,3,3,3,0,0,1,0,0
1659,14709,42.35235,-77.98557,Angelica,NY,New York,1450,12,Allegany,46107,64,2.0,2.0,0.0,84394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,14710,42.09033,-79.42211,Ashville,NY,New York,3268,29,Chautauqua,128206,149,3.0,4.0,0.0,154677.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1661,14711,42.32604,-78.12148,Belfast,NY,New York,1915,18,Allegany,46107,64,2.0,3.0,0.0,77409.0,0,0,0,1,0,1,7,0,1,0,1,0,0,0
1662,14712,42.18101,-79.36726,Bemus Point,NY,New York,3178,50,Chautauqua,128206,149,3.0,4.0,0.0,222483.0,0,0,1,1,0,0,3,1,1,0,0,0,0,1
1663,14714,42.28999,-78.23324000000001,Black Creek,NY,New York,582,11,Allegany,46107,64,2.0,1.0,0.0,80965.0,0,0,0,2,0,0,2,0,1,0,0,0,0,0
1664,14715,42.0676,-78.14919,Bolivar,NY,New York,2840,25,Allegany,46107,64,2.0,4.0,0.0,60759.0,2,0,4,4,0,5,7,4,6,0,1,2,0,3
1665,14716,42.3788,-79.43513,Brocton,NY,New York,2746,97,Chautauqua,128206,149,3.0,3.0,0.0,102791.0,2,0,1,0,0,0,6,4,3,0,1,0,0,2
1666,14717,42.36403,-78.18399000000001,Caneadea,NY,New York,505,9,Allegany,46107,64,2.0,1.0,0.0,115039.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1667,14718,42.34479,-79.28729,Cassadaga,NY,New York,1988,26,Chautauqua,128206,149,3.0,2.0,0.0,117511.0,0,0,1,2,0,0,7,4,1,0,0,2,0,2
1668,14719,42.3385,-78.87918,Cattaraugus,NY,New York,3424,15,Cattaraugus,73887,130,6.0,6.0,0.0,77260.0,1,0,0,3,0,0,7,4,3,0,2,1,0,1
1669,14720,42.10857,-79.28113,Celoron,NY,New York,597,1065,Chautauqua,128206,149,3.0,1.0,0.0,60076.0,3,0,4,9,0,7,31,17,55,2,2,13,0,5
1670,14721,42.01386,-78.26648,Ceres,NY,New York,105,24,Allegany,46107,64,2.0,0.0,0.0,66060.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1671,14722,42.20948,-79.46825,Chautauqua,NY,New York,269,178,Chautauqua,128206,149,3.0,0.0,0.0,425352.0,5,0,1,8,6,10,14,8,7,3,2,2,1,5
1672,14723,42.31041,-79.13983,Cherry Creek,NY,New York,1104,12,Chautauqua,128206,149,3.0,1.0,0.0,97158.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1673,14724,42.05281,-79.6687,Clymer,NY,New York,2361,14,Chautauqua,128206,149,3.0,3.0,0.0,149222.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1674,14726,42.25158,-79.02122,Conewango Valley,NY,New York,1829,21,Cattaraugus,73887,130,6.0,3.0,0.0,68765.0,0,0,0,1,0,0,2,1,2,0,0,1,0,0
1675,14727,42.20785,-78.29185,Cuba,NY,New York,5225,20,Allegany,46107,64,2.0,7.0,0.0,90136.0,3,0,2,12,0,3,23,5,17,0,1,11,1,4
1676,14728,42.26303,-79.41968,Dewittville,NY,New York,1033,15,Chautauqua,128206,149,3.0,1.0,0.0,172699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,14729,42.403529999999996,-78.74333,East Otto,NY,New York,897,11,Cattaraugus,73887,130,6.0,2.0,0.0,114464.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
1678,14731,42.3005,-78.65037,Ellicottville,NY,New York,1115,14,Cattaraugus,73887,130,6.0,2.0,0.0,226194.0,0,0,2,4,0,2,1,2,0,0,0,0,0,0
1679,14732,42.2319,-79.11636,Ellington,NY,New York,133,37,Chautauqua,128206,149,3.0,0.0,0.0,69812.0,0,0,0,3,0,0,7,1,0,0,0,0,0,1
1680,14733,42.149159999999995,-79.17461999999999,Falconer,NY,New York,3844,54,Chautauqua,128206,149,3.0,4.0,0.0,85403.0,0,0,0,0,0,1,4,0,1,0,0,1,0,0
1681,14735,42.45148,-78.09765,Fillmore,NY,New York,2931,13,Allegany,46107,64,2.0,4.0,0.0,87785.0,0,0,0,4,0,0,3,1,7,0,0,1,0,1
1682,14736,42.14089,-79.74611,Findley Lake,NY,New York,270,21,Chautauqua,128206,149,3.0,0.0,0.0,214048.0,2,0,0,2,0,3,3,1,1,0,0,0,0,0
1683,14737,42.33512,-78.43048,Franklinville,NY,New York,4351,15,Cattaraugus,73887,130,6.0,8.0,0.0,73797.0,0,0,2,1,0,0,2,0,1,0,0,0,0,1
1684,14738,42.04548,-79.06034,Frewsburg,NY,New York,3247,22,Chautauqua,128206,149,3.0,4.0,0.0,106002.0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1685,14739,42.19164,-78.14761,Friendship,NY,New York,2746,15,Allegany,46107,64,2.0,4.0,0.0,65105.0,0,0,0,2,0,4,4,1,3,0,2,0,0,1
1686,14740,42.21958,-79.18405,Gerry,NY,New York,1079,22,Chautauqua,128206,149,3.0,1.0,0.0,112292.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1687,14741,42.217729999999996,-78.59824,Great Valley,NY,New York,1809,12,Cattaraugus,73887,130,6.0,3.0,0.0,134263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
